customerID,gender,SeniorCitizen,Partner,Dependents,MonthlyCharges,TotalCharges,Contract,PaperlessBilling,Churn
7590-6106-02525,Male,1,Yes,Yes,106.29,5056.83,One year,No,Yes
7590-3226-02526,Female,0,Yes,No,89.76,7832.53,Month-to-month,No,No
7590-9516-02527,Female,0,Yes,No,67.35,2864.37,Two year,No,No
7590-8825-02528,Female,0,Yes,Yes,34.43,2454.37,Month-to-month,Yes,No
7590-2857-02529,Male,0,Yes,No,73.22,277.69,Two year,Yes,No
7590-4033-02530,Male,0,No,No,90.54,2661.94,One year,Yes,No
7590-9719-02531,Female,0,Yes,No,107.4,6521.95,Month-to-month,Yes,No
7590-5695-02532,Female,0,No,No,93.18,579.48,Month-to-month,No,Yes
7590-2885-02533,Female,0,Yes,No,26.69,1264.26,Month-to-month,Yes,Yes
7590-1759-02534,Female,0,Yes,Yes,93.17,2798.39,Month-to-month,No,No
7590-1227-02535,Male,1,Yes,No,46.09,3341.67,Two year,Yes,No
7590-4187-02536,Female,0,Yes,No,103.76,3306.36,Two year,Yes,No
7590-2934-02537,Male,0,Yes,No,108.1,4898.63,Two year,No,No
7590-9445-02538,Male,0,No,Yes,19.1,4054.72,One year,Yes,No
7590-6923-02539,Female,0,No,No,86.61,1651.15,Month-to-month,Yes,No
7590-8669-02540,Female,0,No,Yes,77.59,1220.57,Two year,No,No
7590-4859-02541,Female,0,Yes,No,87.34,4791.64,Two year,Yes,No
7590-6950-02542,Male,0,No,Yes,29.83,5389.62,Two year,Yes,No
7590-4650-02543,Male,0,No,No,33.4,1173.69,Month-to-month,Yes,No
7590-1492-02544,Male,0,Yes,No,31.0,2751.74,Two year,Yes,No
7590-7345-02545,Male,1,No,Yes,50.15,7037.19,Two year,Yes,No
7590-3435-02546,Female,1,No,Yes,31.43,5892.22,Two year,Yes,No
7590-2101-02547,Male,0,Yes,Yes,115.49,603.86,One year,No,No
7590-1962-02548,Male,0,Yes,Yes,96.01,6166.2,Month-to-month,Yes,Yes
7590-2012-02549,Female,0,Yes,No,43.34,6074.88,Two year,No,No
7590-1618-02550,Male,0,Yes,No,36.13,832.28,Month-to-month,No,Yes
7590-4914-02551,Female,1,No,Yes,60.15,6619.93,Month-to-month,No,No
7590-5848-02552,Male,0,Yes,No,117.48,7241.74,One year,Yes,No
7590-8245-02553,Male,0,Yes,No,45.43,7951.34,Month-to-month,Yes,Yes
7590-5756-02554,Female,0,No,No,56.38,2967.97,One year,No,No
7590-7894-02555,Female,0,No,No,87.09,4501.36,Two year,No,No
7590-4202-02556,Male,0,No,No,19.16,3480.52,Two year,No,No
7590-6168-02557,Male,0,Yes,No,52.22,980.07,One year,Yes,No
7590-1967-02558,Male,1,No,No,22.73,1568.26,Month-to-month,Yes,Yes
7590-7592-02559,Female,0,No,No,67.61,7196.55,One year,No,No
7590-9891-02560,Female,0,No,No,104.19,7210.14,One year,Yes,No
7590-5033-02561,Male,0,Yes,No,62.08,4355.65,Month-to-month,No,Yes
7590-8253-02562,Male,1,No,No,49.6,679.56,Two year,No,No
7590-5233-02563,Female,1,Yes,No,112.18,1146.84,One year,Yes,No
7590-7103-02564,Female,0,Yes,No,48.47,7075.0,One year,No,No
7590-6433-02565,Male,1,No,No,102.07,78.32,Two year,No,No
7590-7911-02566,Male,0,Yes,Yes,45.19,1843.5,Month-to-month,No,Yes
7590-1855-02567,Female,0,No,No,76.17,4806.2,Month-to-month,Yes,Yes
7590-9340-02568,Female,0,No,Yes,118.25,7229.74,One year,No,No
7590-2934-02569,Male,0,No,No,92.23,6196.51,Month-to-month,No,No
7590-8987-02570,Male,0,No,Yes,25.24,3579.67,One year,No,No
7590-5739-02571,Male,0,No,Yes,103.51,6289.16,One year,Yes,No
7590-8000-02572,Male,0,Yes,Yes,55.77,7267.5,Two year,No,No
7590-9055-02573,Male,0,No,No,79.77,5094.91,Month-to-month,Yes,Yes
7590-1666-02574,Female,0,No,No,98.37,873.8,Month-to-month,Yes,Yes
7590-9659-02575,Male,0,No,No,62.28,3455.51,One year,No,No
7590-8019-02576,Female,0,Yes,No,48.28,1532.89,One year,No,No
7590-7396-02577,Female,0,No,No,119.35,1362.18,Month-to-month,Yes,Yes
7590-4277-02578,Male,0,Yes,No,65.46,2009.69,Month-to-month,Yes,Yes
7590-2569-02579,Male,1,No,No,116.59,4318.55,Month-to-month,Yes,Yes
7590-4019-02580,Male,0,No,No,52.71,1186.36,Two year,No,No
7590-2517-02581,Male,0,No,No,90.68,4031.37,Month-to-month,Yes,No
7590-7944-02582,Male,0,No,Yes,40.01,1548.99,One year,No,No
7590-2515-02583,Female,0,Yes,No,35.29,1863.92,Month-to-month,Yes,Yes
7590-5424-02584,Female,0,Yes,Yes,74.45,671.94,One year,No,No
7590-6242-02585,Female,0,No,No,44.33,3949.35,Two year,Yes,No
7590-8306-02586,Female,0,Yes,No,56.8,3939.98,Month-to-month,No,No
7590-9095-02587,Male,0,No,No,117.44,5773.5,Two year,Yes,No
7590-9183-02588,Female,0,Yes,No,106.38,5772.1,Month-to-month,No,No
7590-5744-02589,Male,0,No,Yes,83.67,844.64,Two year,No,No
7590-1497-02590,Male,0,Yes,No,93.15,6940.57,One year,No,No
7590-2884-02591,Female,0,No,No,67.61,3435.1,Month-to-month,No,Yes
7590-5719-02592,Male,0,No,Yes,85.96,7053.83,One year,Yes,No
7590-8586-02593,Female,0,Yes,No,32.3,7380.2,Two year,Yes,No
7590-4767-02594,Female,0,Yes,Yes,47.52,3288.48,Two year,No,No
7590-7664-02595,Female,0,No,No,25.78,4495.2,One year,No,No
7590-3551-02596,Male,1,Yes,Yes,93.38,4669.5,One year,No,No
7590-7602-02597,Male,0,Yes,No,88.98,6264.95,Two year,Yes,No
7590-2570-02598,Female,0,Yes,No,36.06,3325.66,Month-to-month,No,No
7590-2140-02599,Male,0,Yes,No,98.51,3871.64,One year,Yes,No
7590-9414-02600,Male,0,Yes,No,50.64,700.51,Two year,No,No
7590-6648-02601,Female,0,Yes,Yes,105.83,7713.14,Month-to-month,No,Yes
7590-9300-02602,Male,1,No,Yes,41.11,6167.53,Month-to-month,No,Yes
7590-7499-02603,Male,0,No,Yes,116.86,1427.3,One year,Yes,Yes
7590-7297-02604,Male,1,Yes,No,19.41,7107.64,Month-to-month,No,Yes
7590-2127-02605,Male,1,Yes,No,63.0,1743.42,One year,Yes,No
7590-6628-02606,Female,0,Yes,Yes,119.96,6438.3,Month-to-month,No,Yes
7590-2187-02607,Male,0,Yes,Yes,103.1,2815.17,Month-to-month,Yes,Yes
7590-9076-02608,Female,0,No,No,37.93,5916.86,One year,Yes,No
7590-9237-02609,Female,0,No,Yes,82.24,4803.19,Two year,Yes,No
7590-7323-02610,Male,0,Yes,Yes,51.45,6725.84,Two year,No,No
7590-5056-02611,Female,1,Yes,No,42.38,4011.86,One year,No,No
7590-7216-02612,Male,0,No,No,99.29,6175.87,Month-to-month,No,Yes
7590-9964-02613,Female,0,No,No,60.97,2371.61,Month-to-month,Yes,No
7590-6326-02614,Male,0,No,No,74.44,5077.28,One year,No,No
7590-1169-02615,Male,0,Yes,No,59.05,3.42,Month-to-month,Yes,No
7590-9306-02616,Male,1,No,No,97.2,7979.93,Two year,Yes,No
7590-8317-02617,Female,0,Yes,No,60.68,3203.15,Month-to-month,No,Yes
7590-7147-02618,Female,0,No,No,56.12,801.33,Two year,No,No
7590-3771-02619,Male,0,Yes,Yes,64.98,7188.41,Month-to-month,No,Yes
7590-9505-02620,Male,0,No,No,76.24,3738.9,One year,Yes,No
7590-1359-02621,Female,0,No,No,21.44,5296.44,Month-to-month,No,No
7590-6014-02622,Female,0,No,Yes,57.4,6691.54,Month-to-month,Yes,Yes
7590-3730-02623,Female,0,No,No,48.73,865.08,Month-to-month,Yes,No
7590-7906-02624,Male,1,Yes,No,56.95,1759.71,Month-to-month,Yes,Yes
7590-3205-02625,Female,1,No,No,65.15,7647.45,Month-to-month,No,Yes
7590-4817-02626,Male,0,Yes,No,32.95,5104.32,Two year,Yes,No
7590-8901-02627,Male,1,Yes,No,32.28,3448.94,Month-to-month,Yes,Yes
7590-1430-02628,Female,0,No,No,75.91,2221.46,Month-to-month,Yes,Yes
7590-4702-02629,Female,0,No,No,47.24,3124.15,Month-to-month,No,Yes
7590-6235-02630,Female,1,Yes,Yes,52.1,6685.96,Month-to-month,Yes,No
7590-8374-02631,Female,1,Yes,Yes,69.71,4375.2,Month-to-month,Yes,Yes
7590-6529-02632,Male,1,No,No,24.2,195.83,Month-to-month,No,Yes
7590-4830-02633,Female,0,Yes,No,84.62,1694.91,Month-to-month,Yes,No
7590-8217-02634,Female,0,No,Yes,117.4,228.7,One year,No,No
7590-8357-02635,Female,0,Yes,Yes,80.76,4958.41,Month-to-month,No,Yes
7590-6064-02636,Male,1,Yes,No,57.17,6856.97,Month-to-month,No,Yes
7590-4758-02637,Female,0,No,No,49.68,7238.43,Two year,No,No
7590-6783-02638,Female,0,No,No,115.48,3496.63,Two year,No,No
7590-7108-02639,Female,0,Yes,No,107.72,2560.7,Month-to-month,Yes,No
7590-7786-02640,Female,0,Yes,No,75.87,5346.74,Month-to-month,No,No
7590-3570-02641,Male,0,No,No,80.44,5089.28,One year,No,No
7590-8721-02642,Male,0,Yes,Yes,33.61,5480.06,Month-to-month,Yes,Yes
7590-7084-02643,Female,0,Yes,No,98.42,5080.1,One year,Yes,No
7590-7068-02644,Male,0,Yes,No,19.04,6969.88,Two year,Yes,No
7590-6322-02645,Male,0,No,No,93.91,777.94,One year,Yes,No
7590-8269-02646,Female,0,Yes,No,83.71,7187.42,One year,No,No
7590-5052-02647,Female,0,Yes,Yes,63.56,35.15,Month-to-month,No,No
7590-2408-02648,Female,0,No,No,72.92,1171.23,One year,No,No
7590-9203-02649,Female,0,Yes,No,48.94,7710.58,Month-to-month,No,No
7590-5632-02650,Male,0,Yes,No,37.36,2724.19,One year,No,No
7590-1908-02651,Male,0,No,Yes,100.12,1374.14,One year,Yes,Yes
7590-6639-02652,Male,0,No,No,22.17,5045.19,Month-to-month,No,No
7590-5517-02653,Female,1,Yes,Yes,84.33,306.14,Two year,No,Yes
7590-1038-02654,Male,0,No,No,49.81,4228.48,Month-to-month,Yes,Yes
7590-8558-02655,Female,0,No,No,98.59,6191.86,Month-to-month,Yes,No
7590-9481-02656,Female,0,Yes,Yes,24.97,6138.62,Month-to-month,Yes,No
7590-7336-02657,Female,0,No,Yes,26.76,6065.04,Month-to-month,No,No
7590-9678-02658,Female,0,No,No,96.82,599.25,Month-to-month,Yes,Yes
7590-6001-02659,Female,1,Yes,No,34.52,1617.04,Two year,No,No
7590-6021-02660,Male,0,Yes,No,89.73,1263.5,Month-to-month,No,Yes
7590-8068-02661,Male,0,No,No,99.39,6421.41,Two year,No,No
7590-6766-02662,Male,0,No,Yes,57.69,7900.49,Month-to-month,No,No
7590-3180-02663,Male,0,Yes,No,103.94,703.36,One year,No,No
7590-8043-02664,Male,0,No,Yes,27.58,6545.27,One year,Yes,No
7590-3911-02665,Male,0,Yes,No,31.87,2027.32,One year,No,No
7590-2524-02666,Male,0,No,No,31.87,4722.42,Month-to-month,No,No
7590-9420-02667,Female,0,Yes,No,96.1,5495.72,Two year,No,No
7590-8336-02668,Female,0,No,No,103.53,4548.17,Two year,Yes,No
7590-7843-02669,Female,0,Yes,No,56.65,3263.02,Month-to-month,Yes,Yes
7590-1304-02670,Male,0,Yes,No,56.06,6651.52,Month-to-month,No,No
7590-3908-02671,Female,0,Yes,No,47.85,3227.32,One year,Yes,No
7590-1965-02672,Male,0,Yes,No,60.28,6413.91,Month-to-month,Yes,Yes
7590-9917-02673,Male,0,No,No,60.74,4407.26,Two year,No,No
7590-6277-02674,Male,1,No,Yes,116.9,6713.31,Month-to-month,No,No
7590-3397-02675,Male,1,Yes,No,31.34,5251.41,Month-to-month,No,No
7590-5758-02676,Male,0,No,No,80.31,5516.99,One year,Yes,No
7590-4627-02677,Male,1,No,No,109.74,7438.81,Two year,Yes,No
7590-9883-02678,Female,0,Yes,No,25.04,762.95,Two year,No,No
7590-2983-02679,Female,0,Yes,No,39.43,6392.79,Month-to-month,No,No
7590-9517-02680,Female,0,No,No,98.31,5357.39,Two year,Yes,No
7590-4652-02681,Female,1,Yes,No,42.07,6990.07,Two year,No,No
7590-1058-02682,Female,0,No,Yes,78.94,4772.36,Two year,Yes,No
7590-9899-02683,Female,0,Yes,No,67.03,2396.64,Month-to-month,Yes,Yes
7590-3994-02684,Female,0,Yes,No,57.7,7902.92,Month-to-month,No,Yes
7590-7854-02685,Male,0,No,No,89.38,715.89,One year,Yes,No
7590-9175-02686,Male,0,No,No,73.22,993.84,One year,Yes,No
7590-6982-02687,Female,0,Yes,Yes,115.5,1168.21,Month-to-month,Yes,Yes
7590-9251-02688,Female,0,Yes,Yes,96.53,2759.74,Two year,Yes,No
7590-6998-02689,Male,0,No,No,39.36,2061.12,Month-to-month,No,No
7590-7666-02690,Female,0,No,No,80.77,7528.42,One year,No,No
7590-4087-02691,Male,0,Yes,Yes,115.26,6034.13,Month-to-month,No,No
7590-8659-02692,Male,0,No,No,22.95,3785.04,Month-to-month,Yes,No
7590-4627-02693,Male,0,No,Yes,83.3,1944.29,Month-to-month,No,Yes
7590-4494-02694,Female,0,No,No,103.62,7764.73,Two year,Yes,No
7590-7512-02695,Male,1,No,No,89.84,6547.46,Month-to-month,No,Yes
7590-3870-02696,Male,0,Yes,No,83.86,6876.74,Month-to-month,Yes,No
7590-6642-02697,Male,0,No,No,35.26,4887.21,Month-to-month,No,No
7590-8640-02698,Male,0,Yes,No,48.94,3434.04,Month-to-month,No,No
7590-9739-02699,Male,0,No,No,24.7,3602.6,One year,No,No
7590-8000-02700,Female,0,No,No,67.41,4764.3,Month-to-month,No,No
7590-5727-02701,Female,0,No,No,35.37,3107.49,Month-to-month,Yes,No
7590-2856-02702,Male,0,No,No,113.71,949.38,Two year,No,No
7590-8945-02703,Female,0,Yes,Yes,70.62,132.72,One year,No,No
7590-2197-02704,Female,0,No,No,102.61,3137.65,Month-to-month,No,Yes
7590-7325-02705,Female,0,Yes,Yes,28.53,3144.52,Two year,No,No
7590-4602-02706,Male,0,Yes,No,77.62,3820.15,Month-to-month,No,Yes
7590-8471-02707,Female,0,No,No,72.15,5866.19,One year,No,No
7590-5804-02708,Female,0,Yes,No,25.55,7314.24,Two year,Yes,No
7590-1263-02709,Female,0,Yes,No,77.56,1822.33,Month-to-month,Yes,No
7590-3679-02710,Female,0,Yes,No,49.66,979.05,Month-to-month,No,No
7590-1590-02711,Female,0,Yes,No,36.9,2971.71,Month-to-month,Yes,Yes
7590-2436-02712,Male,0,Yes,Yes,29.18,7638.76,Month-to-month,No,No
7590-5859-02713,Male,0,Yes,Yes,31.21,6355.0,One year,No,No
7590-6475-02714,Male,0,No,Yes,26.06,2265.99,One year,No,No
7590-4097-02715,Male,0,Yes,No,101.62,6086.75,Month-to-month,Yes,No
7590-6995-02716,Male,0,Yes,Yes,102.66,1450.59,Two year,No,No
7590-5807-02717,Male,0,Yes,Yes,22.86,3306.26,Month-to-month,No,Yes
7590-6599-02718,Male,0,Yes,Yes,58.25,3627.96,Two year,No,No
7590-7719-02719,Male,0,No,No,62.95,3525.1,Month-to-month,Yes,Yes
7590-4759-02720,Female,0,Yes,No,57.15,1618.35,Two year,No,No
7590-7102-02721,Female,0,No,No,118.48,994.49,One year,Yes,No
7590-2316-02722,Female,1,No,Yes,68.25,3627.37,One year,No,No
7590-6544-02723,Female,0,No,No,32.21,22.12,Month-to-month,Yes,No
7590-6132-02724,Male,0,Yes,Yes,28.51,7575.33,Month-to-month,Yes,No
7590-9075-02725,Male,0,Yes,Yes,24.02,7404.07,Month-to-month,Yes,No
7590-3793-02726,Male,0,No,No,33.3,80.92,Month-to-month,No,Yes
7590-3754-02727,Female,0,Yes,No,89.06,4472.61,One year,No,No
7590-2945-02728,Female,0,Yes,Yes,41.37,7161.72,Month-to-month,Yes,No
7590-6117-02729,Male,0,Yes,No,100.02,5937.86,Month-to-month,Yes,No
7590-9541-02730,Male,0,No,No,19.06,1548.79,Month-to-month,No,No
7590-7948-02731,Male,0,Yes,No,65.34,3987.19,Month-to-month,No,No
7590-3881-02732,Male,0,No,Yes,72.05,2962.75,Month-to-month,No,No
7590-9905-02733,Female,1,No,No,46.36,2136.53,Month-to-month,No,Yes
7590-3989-02734,Male,0,No,Yes,85.71,3626.78,One year,Yes,No
7590-4751-02735,Female,0,No,Yes,74.28,5653.22,One year,No,No
7590-4177-02736,Female,0,Yes,No,101.15,1117.21,Month-to-month,No,Yes
7590-1282-02737,Male,1,Yes,No,106.12,5195.28,Month-to-month,No,Yes
7590-3236-02738,Female,0,No,No,26.93,4332.35,Month-to-month,No,Yes
7590-1878-02739,Male,0,Yes,No,27.36,7431.05,Month-to-month,No,No
7590-6906-02740,Female,0,No,Yes,46.34,7637.12,Month-to-month,Yes,No
7590-8444-02741,Female,0,Yes,No,109.59,2711.79,Month-to-month,No,Yes
7590-7220-02742,Female,1,No,Yes,38.15,7050.17,Month-to-month,Yes,No
7590-7762-02743,Male,0,No,No,24.11,7640.0,Month-to-month,No,No
7590-4339-02744,Female,0,Yes,No,76.21,5321.71,One year,No,No
7590-4678-02745,Male,0,Yes,No,21.39,4022.88,Two year,No,No
7590-6657-02746,Female,1,Yes,No,77.16,2649.75,Two year,Yes,No
7590-3423-02747,Male,1,Yes,No,63.11,1793.5,Two year,Yes,No
7590-3370-02748,Female,0,Yes,No,33.5,6901.71,Month-to-month,No,No
7590-4415-02749,Female,0,Yes,Yes,98.72,4993.38,Month-to-month,No,Yes
7590-5051-02750,Female,0,Yes,No,63.22,672.26,Two year,Yes,No
7590-5754-02751,Male,0,No,No,73.28,6802.2,One year,No,No
7590-3475-02752,Male,1,No,No,72.83,3555.45,Two year,Yes,No
7590-2769-02753,Male,0,No,No,99.41,4558.49,Two year,Yes,No
7590-5164-02754,Male,0,Yes,Yes,62.53,5696.47,Two year,No,No
7590-9803-02755,Male,0,Yes,No,60.25,3943.14,Month-to-month,Yes,No
7590-2327-02756,Female,0,No,Yes,62.29,4031.96,Two year,Yes,No
7590-3042-02757,Female,0,No,No,60.41,6259.33,Two year,Yes,No
7590-5987-02758,Male,0,No,No,117.69,1699.96,Month-to-month,No,Yes
7590-1087-02759,Female,1,No,No,115.93,4607.09,Two year,No,No
7590-2456-02760,Female,0,No,No,97.2,2164.61,Two year,No,No
7590-6652-02761,Female,0,Yes,Yes,20.78,1855.24,Month-to-month,Yes,No
7590-2817-02762,Female,0,No,No,67.5,4822.4,Two year,Yes,No
7590-2371-02763,Male,0,Yes,Yes,43.58,3508.15,Month-to-month,Yes,No
7590-2482-02764,Female,1,No,No,113.93,5664.0,Month-to-month,Yes,Yes
7590-8907-02765,Female,0,Yes,No,60.62,3989.58,Month-to-month,No,No
7590-5802-02766,Male,0,Yes,No,48.12,1912.95,Month-to-month,No,Yes
7590-8316-02767,Female,1,Yes,No,38.23,6345.31,Month-to-month,No,Yes
7590-3699-02768,Female,0,No,No,110.23,4294.71,Month-to-month,Yes,No
7590-2132-02769,Male,0,No,Yes,32.82,4149.56,Month-to-month,No,Yes
7590-2167-02770,Male,1,No,Yes,82.79,2777.72,One year,Yes,No
7590-6795-02771,Male,0,No,No,63.01,1870.11,Month-to-month,Yes,No
7590-7171-02772,Female,1,Yes,No,87.99,5414.44,Two year,Yes,No
7590-1079-02773,Female,0,No,No,69.3,7986.51,Two year,Yes,No
7590-5371-02774,Female,0,Yes,Yes,41.8,5889.87,Two year,No,No
7590-9319-02775,Female,0,Yes,No,113.38,4935.96,One year,No,No
7590-8296-02776,Male,0,Yes,No,71.5,3456.89,Month-to-month,No,Yes
7590-3880-02777,Male,0,Yes,Yes,74.91,6214.53,Month-to-month,Yes,Yes
7590-4456-02778,Male,0,Yes,No,94.5,2463.19,Two year,No,No
7590-9728-02779,Male,0,No,No,22.86,27.43,Month-to-month,No,No
7590-1596-02780,Male,0,No,No,114.25,956.48,One year,No,No
7590-8795-02781,Male,0,No,Yes,63.16,6857.18,One year,Yes,No
7590-5520-02782,Male,0,No,Yes,42.85,7865.22,One year,No,No
7590-3475-02783,Female,0,No,No,83.83,2602.86,Month-to-month,Yes,No
7590-9160-02784,Female,0,No,Yes,30.19,578.47,One year,No,No
7590-4384-02785,Male,0,No,No,106.33,1185.47,Month-to-month,No,No
7590-8180-02786,Male,0,Yes,Yes,64.98,5705.07,One year,No,No
7590-5352-02787,Male,0,No,No,98.35,7231.9,One year,No,No
7590-2675-02788,Male,0,No,Yes,48.86,6113.17,Two year,No,No
7590-1946-02789,Female,0,Yes,No,118.45,1527.17,Month-to-month,No,No
7590-3392-02790,Female,0,No,Yes,68.04,7163.23,One year,Yes,No
7590-9938-02791,Male,0,No,Yes,80.09,6409.99,Two year,Yes,No
7590-3954-02792,Male,0,Yes,No,94.84,2610.24,Month-to-month,No,Yes
7590-8524-02793,Female,0,Yes,No,118.64,4481.94,Month-to-month,No,No
7590-2841-02794,Female,0,Yes,Yes,81.44,959.23,Two year,Yes,No
7590-7278-02795,Female,0,No,No,69.1,7757.16,Two year,No,No
7590-4615-02796,Female,0,No,No,119.57,2593.25,Month-to-month,No,Yes
7590-6762-02797,Female,1,No,Yes,66.69,6161.59,Month-to-month,Yes,Yes
7590-1098-02798,Male,0,Yes,No,23.72,3306.85,Month-to-month,No,No
7590-5002-02799,Male,0,No,No,99.08,3595.39,Month-to-month,No,Yes
7590-3922-02800,Male,1,Yes,No,117.88,7793.41,Month-to-month,No,Yes
7590-6526-02801,Female,0,No,No,19.82,4606.41,Month-to-month,No,No
7590-2222-02802,Female,0,Yes,Yes,20.47,6512.45,One year,Yes,No
7590-6479-02803,Male,0,No,Yes,33.99,5837.47,Month-to-month,Yes,No
7590-9051-02804,Male,0,Yes,No,39.45,555.22,Month-to-month,No,Yes
7590-5986-02805,Female,0,Yes,No,60.33,7611.93,One year,No,No
7590-9476-02806,Male,0,Yes,No,28.28,1710.48,Month-to-month,Yes,No
7590-9333-02807,Male,0,Yes,No,72.78,2184.62,One year,No,No
7590-2854-02808,Male,0,Yes,Yes,44.04,352.12,Two year,No,No
7590-9849-02809,Male,0,No,No,105.7,2454.02,Two year,Yes,No
7590-1661-02810,Male,0,No,No,108.53,5147.32,Month-to-month,Yes,Yes
7590-1125-02811,Male,1,Yes,No,64.6,6785.64,Month-to-month,Yes,Yes
7590-2367-02812,Female,0,Yes,No,24.68,72.01,Two year,Yes,No
7590-8481-02813,Female,1,No,No,68.19,2149.27,One year,Yes,No
7590-8494-02814,Male,0,Yes,Yes,53.26,4983.07,Month-to-month,Yes,No
7590-4699-02815,Female,0,No,No,48.74,6896.9,Two year,Yes,No
7590-7784-02816,Female,0,Yes,Yes,27.12,1006.65,Month-to-month,Yes,No
7590-9648-02817,Female,0,Yes,No,23.04,1452.03,One year,Yes,No
7590-5724-02818,Male,0,No,Yes,109.81,2199.42,Month-to-month,No,Yes
7590-4858-02819,Female,0,No,No,92.79,175.84,Month-to-month,Yes,Yes
7590-3710-02820,Male,0,No,No,107.3,4272.6,Month-to-month,No,Yes
7590-6222-02821,Male,0,Yes,No,119.23,2868.18,Month-to-month,No,Yes
7590-8747-02822,Female,0,No,No,93.58,5727.06,Month-to-month,No,Yes
7590-8815-02823,Female,0,No,No,60.74,2479.12,Month-to-month,Yes,Yes
7590-8382-02824,Male,0,Yes,No,67.06,6050.71,Month-to-month,Yes,No
7590-2066-02825,Female,0,Yes,Yes,27.29,3287.64,Month-to-month,No,Yes
7590-9147-02826,Female,0,Yes,No,70.02,3351.34,Two year,Yes,No
7590-6967-02827,Male,0,No,No,38.76,356.8,Two year,No,No
7590-2379-02828,Male,0,Yes,No,54.83,5771.72,One year,No,No
7590-8433-02829,Male,0,Yes,No,39.6,2747.07,Two year,Yes,No
7590-8427-02830,Female,1,No,No,29.67,4807.78,Month-to-month,Yes,Yes
7590-4016-02831,Female,1,No,Yes,117.65,1660.67,Month-to-month,Yes,Yes
7590-2368-02832,Female,0,Yes,No,42.69,4743.28,Two year,No,No
7590-6043-02833,Female,0,No,No,116.76,7212.46,One year,No,No
7590-9833-02834,Female,0,No,No,101.14,7202.82,Two year,Yes,No
7590-8302-02835,Male,0,No,No,38.76,334.81,Month-to-month,Yes,Yes
7590-5743-02836,Male,0,Yes,Yes,99.06,2163.44,Month-to-month,No,Yes
7590-9928-02837,Female,0,No,Yes,31.33,373.34,Month-to-month,Yes,Yes
7590-4957-02838,Female,0,Yes,No,83.64,2764.97,Month-to-month,No,No
7590-8983-02839,Male,0,No,Yes,35.31,1364.6,Two year,No,No
7590-6000-02840,Female,0,No,No,41.5,719.85,Month-to-month,Yes,Yes
7590-3674-02841,Female,0,Yes,No,90.33,4058.69,Month-to-month,Yes,Yes
7590-6344-02842,Female,0,No,No,33.56,5586.72,One year,Yes,No
7590-4300-02843,Male,1,No,Yes,46.45,408.65,Month-to-month,No,No
7590-6215-02844,Male,0,Yes,No,30.72,141.51,Month-to-month,Yes,Yes
7590-4701-02845,Male,0,No,No,103.96,1860.33,Month-to-month,No,Yes
7590-8163-02846,Male,0,Yes,No,113.77,6610.59,Two year,No,No
7590-5667-02847,Female,0,Yes,No,24.46,5102.64,Two year,Yes,No
7590-1352-02848,Male,0,Yes,No,40.29,6835.87,Month-to-month,No,No
7590-4472-02849,Male,0,Yes,No,95.73,2779.65,Month-to-month,Yes,Yes
7590-9820-02850,Male,0,Yes,No,65.08,6104.92,Month-to-month,Yes,No
7590-8645-02851,Male,0,Yes,No,98.37,816.24,Two year,No,No
7590-8894-02852,Female,0,No,No,90.44,5542.92,One year,No,No
7590-8368-02853,Female,0,No,No,27.29,422.01,Two year,Yes,No
7590-6669-02854,Female,0,Yes,No,65.89,6517.21,Month-to-month,No,Yes
7590-5790-02855,Female,0,No,No,81.28,3951.39,One year,No,No
7590-5589-02856,Male,1,Yes,No,98.0,2812.12,Month-to-month,Yes,Yes
7590-9856-02857,Male,0,Yes,Yes,96.31,1612.41,Two year,No,No
7590-8280-02858,Female,0,No,No,53.69,1680.85,Month-to-month,Yes,No
7590-3749-02859,Female,1,Yes,No,34.52,7743.28,Month-to-month,Yes,Yes
7590-3414-02860,Male,0,No,No,107.04,7075.64,Two year,Yes,No
7590-4731-02861,Male,1,No,No,83.37,1510.23,One year,No,No
7590-5302-02862,Female,0,No,Yes,35.77,2888.27,Month-to-month,No,No
7590-5180-02863,Male,0,No,Yes,58.77,5342.27,One year,No,No
7590-3909-02864,Male,0,No,No,78.26,729.41,Month-to-month,No,Yes
7590-1440-02865,Male,0,Yes,No,33.7,6458.13,Month-to-month,No,No
7590-7230-02866,Female,0,Yes,No,59.28,916.85,One year,Yes,No
7590-5169-02867,Female,0,No,No,106.45,301.92,Two year,Yes,Yes
7590-2122-02868,Male,0,No,Yes,23.51,7.87,One year,Yes,No
7590-7571-02869,Female,0,No,No,62.27,7939.71,Month-to-month,Yes,No
7590-2774-02870,Male,0,Yes,No,45.52,1851.75,Month-to-month,No,No
7590-5337-02871,Male,1,No,No,38.07,6313.52,Month-to-month,No,No
7590-5805-02872,Female,1,Yes,No,42.94,6135.16,Month-to-month,Yes,Yes
7590-7148-02873,Female,0,No,No,64.76,5275.18,Two year,No,No
7590-2366-02874,Male,0,No,No,117.72,345.89,Two year,No,No
7590-2390-02875,Male,1,No,No,32.69,5870.03,Month-to-month,Yes,Yes
7590-3082-02876,Female,0,No,No,31.32,5438.77,Month-to-month,Yes,No
7590-1778-02877,Male,0,Yes,No,116.65,7579.47,Two year,No,No
7590-5027-02878,Male,1,No,No,114.64,7922.69,Two year,Yes,No
7590-2133-02879,Male,0,No,Yes,83.52,101.18,One year,Yes,No
