account_id,account_age_months,plan_type,monthly_revenue,seats,support_tickets_30d,feature_adoption_score,cancelled
acct_2218,30,Pro,425.81,14,1,0.3209847803415987,False
acct_2219,19,Pro,102.67,6,2,0.6011218119577618,False
acct_2220,8,Free,145.68,7,4,0.2546541976716109,False
acct_2221,52,Enterprise,462.81,16,0,0.896904491369575,False
acct_2222,25,Free,452.82,1,1,0.06755739133748517,False
acct_2223,34,Enterprise,251.75,2,1,0.36742659795779053,False
acct_2224,52,Pro,332.81,8,1,0.23165420246999036,False
acct_2225,18,Free,475.79,15,1,0.5927673643592498,False
acct_2226,9,Pro,394.86,4,0,0.4667083212553058,False
acct_2227,28,Enterprise,75.6,11,2,0.4792971632812846,False
acct_2228,21,Pro,352.04,15,2,0.49155071196390354,True
acct_2229,58,Free,488.43,14,3,0.05995204727345327,False
acct_2230,23,Enterprise,136.92,17,1,0.6399508886295076,False
acct_2231,11,Pro,149.96,8,3,0.7968830405089941,False
acct_2232,35,Pro,381.14,3,4,0.5091218082983008,True
acct_2233,57,Pro,447.67,15,1,0.5709470055779071,False
acct_2234,2,Pro,94.57,13,2,0.4167466918992484,False
acct_2235,18,Pro,1.42,18,0,0.41486635141146566,False
acct_2236,31,Enterprise,406.68,13,2,0.05710286605104542,True
acct_2237,22,Pro,362.3,1,1,0.3864156166691973,False
acct_2238,58,Free,123.59,16,4,0.6241595107615793,False
acct_2239,21,Free,228.66,8,5,0.1483185525996168,True
acct_2240,19,Free,499.43,7,2,0.40700244327256285,False
acct_2241,19,Free,203.55,10,1,0.9059989084594292,False
acct_2242,52,Free,285.01,11,4,0.12491329479222102,False
acct_2243,3,Pro,274.4,1,2,0.9982836333869342,False
acct_2244,24,Pro,465.89,13,2,0.5049217202664416,False
acct_2245,15,Free,164.82,15,1,0.514566735424159,False
acct_2246,11,Free,489.31,8,3,0.3426049683547425,True
acct_2247,7,Enterprise,414.11,8,1,0.3337819658824962,False
acct_2248,3,Pro,177.86,3,0,0.1507501051072364,True
acct_2249,31,Free,160.11,12,1,0.48472424555745786,False
acct_2250,11,Pro,180.8,8,1,0.4641493301071241,True
acct_2251,31,Pro,486.42,15,4,0.3844223797101606,False
acct_2252,40,Free,353.16,18,2,0.957901483348288,False
acct_2253,58,Free,188.45,7,3,0.8369044537326722,False
acct_2254,1,Free,389.27,4,0,0.7024150366229932,True
acct_2255,46,Pro,67.92,2,4,0.8150440807632693,False
acct_2256,37,Pro,403.03,16,2,0.49335214737175825,True
acct_2257,49,Enterprise,466.87,6,4,0.9255020258955311,False
acct_2258,54,Pro,419.69,17,0,0.14568226163794973,False
acct_2259,39,Pro,374.2,2,1,0.4668783041524035,False
acct_2260,16,Pro,496.44,12,2,0.4052403257863868,False
acct_2261,21,Free,248.63,10,0,0.6722991712921589,False
acct_2262,20,Free,311.09,3,0,0.10312628670537549,True
acct_2263,29,Pro,225.02,2,2,0.9317804101830253,False
acct_2264,4,Free,314.74,5,4,0.6313405323764862,False
acct_2265,1,Free,336.08,9,2,0.3302790446339322,True
acct_2266,48,Pro,410.66,16,2,0.6014053290136869,False
acct_2267,6,Pro,105.8,10,2,0.5532700204755661,True
acct_2268,38,Pro,29.73,13,4,0.19231211343331556,False
acct_2269,57,Free,334.59,17,1,0.36696610902269644,False
acct_2270,40,Free,83.45,9,0,0.4009960921757034,False
acct_2271,14,Free,334.93,11,2,0.6018789526192,False
acct_2272,37,Pro,24.27,8,0,0.49335552196170196,False
acct_2273,57,Enterprise,230.73,17,0,0.7113307674556403,False
acct_2274,50,Free,51.31,10,3,0.6950435287732265,False
acct_2275,30,Pro,49.38,9,4,0.37366748778144965,False
acct_2276,24,Pro,318.72,13,2,0.1448849890885351,False
acct_2277,22,Free,362.67,5,1,0.026211142304119472,True
acct_2278,31,Free,45.73,4,2,0.16497483183322248,False
acct_2279,19,Pro,324.42,7,4,0.22322471267273203,True
acct_2280,11,Free,45.98,19,2,0.4764568643264476,False
acct_2281,55,Free,271.51,16,5,0.6337628558198409,False
acct_2282,26,Enterprise,302.23,11,1,0.767142866170391,False
acct_2283,4,Free,164.68,19,1,0.3885027773432945,True
acct_2284,54,Enterprise,105.43,12,4,0.2873710190980595,False
acct_2285,11,Free,462.58,5,1,0.8446906650792143,False
acct_2286,4,Free,325.15,3,0,0.5643504683152348,True
acct_2287,44,Free,52.1,17,3,0.02799014860058069,True
acct_2288,40,Pro,125.72,18,1,0.6069811314259485,False
acct_2289,55,Free,91.93,19,3,0.12855311367188504,False
acct_2290,28,Free,246.23,10,0,0.25760692756968306,False
acct_2291,4,Pro,75.75,10,3,0.38360720356604094,True
acct_2292,24,Enterprise,265.73,19,1,0.821184691077606,False
acct_2293,44,Pro,147.75,19,3,0.8376459419381154,False
acct_2294,55,Free,451.13,18,3,0.9127360603931758,False
acct_2295,25,Pro,405.66,5,2,0.17966677184475965,True
acct_2296,36,Pro,321.57,14,6,0.18184385843515716,False
acct_2297,4,Free,285.15,10,1,0.8499175454686992,True
acct_2298,15,Pro,441.33,14,1,0.26795970235018574,False
acct_2299,5,Free,262.1,16,3,0.4121410848535799,True
acct_2300,30,Pro,383.12,14,1,0.5745204378898704,True
acct_2301,49,Free,86.75,6,5,0.24109336435950546,False
acct_2302,6,Free,289.24,18,2,0.7277887352021171,False
acct_2303,39,Free,250.13,5,0,0.6445117337428722,False
acct_2304,42,Pro,461.64,15,3,0.13588178284780617,False
acct_2305,21,Free,60.03,11,1,0.9471944493626896,False
acct_2306,4,Free,254.71,16,4,0.03594052029821049,True
acct_2307,13,Pro,266.71,2,0,0.7369298349589938,False
acct_2308,11,Free,43.09,6,3,0.5195798180359206,True
acct_2309,36,Free,481.54,17,3,0.31481371341061637,False
acct_2310,53,Enterprise,420.06,14,1,0.2503257790402965,False
acct_2311,32,Free,485.2,11,2,0.05047075924347322,False
acct_2312,30,Pro,97.84,14,5,0.0864583645361019,True
acct_2313,14,Pro,184.3,2,2,0.8191077369798586,False
acct_2314,54,Free,293.66,2,4,0.00024367395827384897,False
acct_2315,38,Enterprise,24.17,13,0,0.6962878884694669,False
acct_2316,7,Free,374.74,15,0,0.12276747915453323,True
acct_2317,19,Enterprise,139.95,11,4,0.756705979536596,False
acct_2318,40,Free,185.81,7,3,0.39762428459514587,False
acct_2319,33,Pro,451.5,9,1,0.43260444769662465,False
acct_2320,59,Pro,80.66,8,1,0.5327942783307018,False
acct_2321,52,Enterprise,293.61,13,1,0.5836436479400452,False
acct_2322,6,Pro,408.7,9,4,0.4795708051192621,False
acct_2323,26,Free,134.63,6,2,0.33866742634913094,True
acct_2324,17,Pro,336.08,10,3,0.7783567287960315,False
acct_2325,15,Free,79.58,10,0,0.013108787190570959,True
acct_2326,24,Free,390.66,2,3,0.5107399712053057,False
acct_2327,35,Free,294.88,11,0,0.7329527577611208,False
acct_2328,9,Pro,348.13,11,0,0.8205932093974972,False
acct_2329,26,Free,5.74,6,2,0.6064756183850558,False
acct_2330,16,Free,483.25,14,1,0.2932332743989392,False
acct_2331,40,Free,362.01,9,4,0.7203763919475202,False
acct_2332,11,Pro,252.74,1,1,0.06661368967411363,True
acct_2333,40,Pro,448.61,1,2,0.5854385910616215,False
acct_2334,59,Free,496.0,15,2,0.9554277547015968,False
acct_2335,29,Free,368.28,13,4,0.6248412556134197,False
acct_2336,32,Pro,189.32,10,1,0.733215227980569,False
acct_2337,11,Enterprise,280.39,12,3,0.5253578247662002,True
acct_2338,55,Pro,291.56,5,2,0.6888087664096475,False
acct_2339,56,Free,92.05,9,1,0.3333326218913052,False
acct_2340,17,Pro,327.23,13,3,0.10971792092098598,True
acct_2341,10,Pro,89.12,1,1,0.5981973343733348,False
acct_2342,57,Free,464.25,3,1,0.9478831260898654,False
acct_2343,5,Pro,19.65,8,3,0.6565819522880013,True
acct_2344,19,Pro,236.08,19,0,0.8208816282136912,False
acct_2345,42,Pro,185.67,13,0,0.4282534068355257,False
acct_2346,57,Free,443.45,16,1,0.9570469809516786,False
acct_2347,46,Pro,459.29,13,3,0.0733888238749083,False
acct_2348,8,Pro,445.1,12,1,0.05478982314576342,True
acct_2349,55,Pro,201.3,17,1,0.45435954921680577,False
acct_2350,21,Free,248.21,13,2,0.3808889826171038,False
acct_2351,30,Pro,3.06,7,6,0.6454835369244167,False
acct_2352,30,Free,157.71,18,1,0.14889437537554862,False
acct_2353,13,Free,470.1,3,2,0.38104594700413097,False
acct_2354,43,Pro,466.35,10,1,0.9380913719981612,False
acct_2355,17,Free,76.14,5,0,0.5864116177577127,False
acct_2356,55,Pro,190.81,15,1,0.7457937748379615,False
acct_2357,14,Pro,259.5,10,4,0.17466176036364378,False
acct_2358,30,Pro,401.92,9,1,0.8727106869045818,False
acct_2359,51,Enterprise,22.28,17,5,0.8257475092677912,False
acct_2360,34,Pro,490.59,7,3,0.712861773406794,False
acct_2361,47,Pro,445.78,16,4,0.7542223260272904,False
acct_2362,6,Free,348.51,4,2,0.30736727951242226,True
acct_2363,4,Enterprise,366.08,3,0,0.5115944771784129,False
acct_2364,56,Free,473.47,4,1,0.5890523629666974,False
acct_2365,47,Free,220.43,19,0,0.5878376661536158,False
acct_2366,1,Free,197.71,7,1,0.8445795982871742,True
acct_2367,34,Free,200.88,14,1,0.05619125948906467,True
acct_2368,38,Free,320.28,13,2,0.38918908928279505,False
acct_2369,24,Free,345.94,5,4,0.002450079415184825,False
acct_2370,2,Free,415.86,8,4,0.9472745376359827,False
acct_2371,39,Free,433.28,17,4,0.3759836815671306,False
acct_2372,47,Pro,485.38,4,3,0.1338381511072535,True
acct_2373,43,Free,275.53,11,1,0.4714743821112982,False
acct_2374,18,Free,460.87,2,1,0.3380663560056022,True
acct_2375,46,Free,485.88,17,4,0.6665124977178434,False
acct_2376,54,Free,429.02,3,1,0.954781235082552,False
acct_2377,31,Pro,43.18,19,2,0.7356520160932861,False
acct_2378,27,Enterprise,80.21,6,3,0.9992206206756211,True
acct_2379,22,Free,238.02,10,1,0.19852269021578473,True
acct_2380,23,Pro,200.9,10,2,0.9176085013190374,False
acct_2381,29,Free,424.91,19,1,0.5840577872499109,False
acct_2382,9,Free,33.56,12,2,0.9436337375915341,False
acct_2383,6,Pro,48.54,7,4,0.833051155349491,False
acct_2384,2,Free,255.3,17,2,0.34822061480888256,True
acct_2385,8,Free,134.72,3,3,0.6460391545846361,False
acct_2386,48,Pro,372.12,16,1,0.023775493912631007,False
acct_2387,32,Pro,180.14,10,3,0.17192109905142205,True
acct_2388,26,Free,71.94,4,1,0.7581971023601897,False
acct_2389,59,Pro,5.03,17,1,0.21333618659774845,False
acct_2390,43,Pro,372.65,17,1,0.48903440762303596,False
acct_2391,30,Enterprise,295.64,17,4,0.18094018427799186,False
acct_2392,59,Free,214.95,3,0,0.4286595874279566,False
acct_2393,58,Free,162.08,11,1,0.9818575932870007,False
acct_2394,41,Free,224.14,3,1,0.6435877357275395,False
acct_2395,48,Pro,231.01,13,0,0.3949582693861101,False
acct_2396,40,Free,57.84,19,1,0.1559580244668899,True
acct_2397,10,Pro,174.84,14,5,0.27552650699513814,True
acct_2398,39,Free,64.84,6,2,0.41679676537630983,True
acct_2399,7,Pro,364.01,16,1,0.15204985743901667,True
acct_2400,12,Pro,322.44,16,2,0.5837055337675233,False
acct_2401,56,Pro,455.11,8,2,0.06699527467042077,False
acct_2402,14,Free,303.81,8,0,0.08000730561261171,True
acct_2403,23,Pro,66.92,5,3,0.8068381185325575,False
acct_2404,43,Pro,485.72,18,2,0.8855735663316141,False
acct_2405,32,Pro,290.18,16,2,0.3590319222540389,False
acct_2406,42,Enterprise,484.23,12,0,0.27941517748238365,False
acct_2407,31,Free,245.49,12,2,0.15395542224740744,False
acct_2408,25,Pro,498.85,4,2,0.18693019935955824,True
acct_2409,56,Free,293.83,16,1,0.45779211498752037,False
acct_2410,22,Enterprise,191.75,11,0,0.36532293913416414,True
acct_2411,49,Pro,301.51,15,2,0.3823759373789136,False
acct_2412,30,Enterprise,237.46,8,2,0.4913991334570157,False
acct_2413,20,Free,297.34,19,3,0.6608305569593372,True
acct_2414,55,Free,115.03,3,0,0.7560325598491616,False
acct_2415,17,Pro,400.79,13,0,0.872016171883777,False
acct_2416,40,Pro,219.57,5,0,0.1779499515377052,False
acct_2417,52,Free,472.41,9,3,0.042560345826637036,False
acct_2418,56,Pro,181.05,3,3,0.6152279965061418,False
acct_2419,10,Pro,369.46,16,2,0.09071067077153261,True
acct_2420,15,Pro,378.6,19,1,0.8971363988381122,False
acct_2421,10,Pro,285.69,6,4,0.97396410838489,False
acct_2422,48,Pro,451.4,2,0,0.1145117689788081,True
acct_2423,50,Free,36.06,1,1,0.8117594678193314,False
acct_2424,8,Pro,260.41,2,6,0.5450787252737322,False
acct_2425,42,Pro,472.25,5,2,0.7806416571856593,False
acct_2426,2,Pro,447.77,8,4,0.022876846276109752,True
acct_2427,11,Pro,80.9,14,3,0.11052368508000754,True
acct_2428,5,Free,191.75,17,5,0.591269343784156,True
acct_2429,55,Free,366.55,7,1,0.408908712331139,False
acct_2430,48,Free,474.07,5,3,0.7271769990676227,False
acct_2431,33,Free,171.54,10,1,0.07483748210477681,False
acct_2432,51,Free,183.94,9,1,0.8284206461135565,False
acct_2433,16,Free,411.92,17,2,0.6308551252605102,False
acct_2434,8,Enterprise,444.32,3,1,0.24842270485323648,True
acct_2435,57,Free,34.82,15,0,0.8678445109337918,False
acct_2436,47,Pro,135.4,2,1,0.42483228791281047,False
acct_2437,33,Pro,475.34,5,2,0.4610740058592643,False
acct_2438,17,Free,167.75,8,1,0.3193258272270212,True
acct_2439,29,Free,488.73,11,1,0.7120930650254246,False
acct_2440,44,Enterprise,478.57,9,3,0.7603326020870869,False
acct_2441,41,Free,83.12,8,3,0.08254871667599328,False
acct_2442,20,Free,96.75,1,3,0.2583857117659216,True
acct_2443,38,Enterprise,65.43,18,3,0.9642591526477933,False
acct_2444,31,Free,468.34,9,2,0.45734213212666885,True
acct_2445,13,Free,481.32,9,2,0.19335715776809936,True
acct_2446,8,Free,401.0,7,2,0.4840071030052141,False
acct_2447,35,Free,122.16,18,2,0.08440306783406648,True
acct_2448,51,Pro,302.06,14,2,0.4819698056540336,False
acct_2449,34,Pro,354.2,19,5,0.39005496744536206,False
acct_2450,49,Pro,79.69,2,3,0.4729072393463917,False
acct_2451,43,Enterprise,100.42,12,1,0.11153682396186027,False
acct_2452,48,Free,113.88,7,5,0.9340978963438316,False
acct_2453,53,Free,43.98,19,2,0.6249699334329915,False
acct_2454,46,Pro,433.94,2,0,0.698941429989304,False
acct_2455,15,Free,193.54,8,2,0.23878939226909057,True
acct_2456,42,Free,321.4,19,2,0.2806129436607617,False
acct_2457,32,Free,35.89,6,1,0.2945126175616166,False
acct_2458,38,Enterprise,266.04,8,0,0.5725371870371948,False
acct_2459,31,Enterprise,258.63,9,2,0.22467186443173004,False
acct_2460,9,Free,417.08,6,4,0.24751239681905834,False
acct_2461,46,Free,23.16,15,4,0.5382413480097892,False
acct_2462,42,Free,462.31,18,1,0.6986337087039973,False
acct_2463,38,Pro,455.19,10,1,0.14637063465988043,True
acct_2464,40,Enterprise,97.15,6,3,0.7803256763915325,False
acct_2465,49,Pro,442.06,17,0,0.721209331014283,False
acct_2466,32,Free,210.54,15,3,0.33235088150320513,False
acct_2467,49,Enterprise,427.45,17,0,0.35962414219713357,False
acct_2468,13,Pro,343.95,18,1,0.6573063299798116,False
acct_2469,4,Pro,353.43,15,3,0.7293257647449852,True
acct_2470,32,Free,92.12,5,2,0.8119655639925099,False
acct_2471,34,Pro,89.58,9,2,0.28251253217061967,False
acct_2472,39,Pro,14.06,2,1,0.9895839911529164,False
acct_2473,47,Pro,321.57,6,1,0.72244963713823,False
acct_2474,16,Free,157.67,18,1,0.751442087380728,False
acct_2475,55,Free,231.32,4,2,0.9716669530033738,False
acct_2476,36,Enterprise,92.43,2,4,0.6905056875750093,False
acct_2477,32,Free,389.28,13,3,0.29827759127279097,False
acct_2478,23,Free,417.9,14,1,0.3665076971138683,False
acct_2479,57,Pro,358.36,18,1,0.907468966445761,False
acct_2480,4,Pro,499.78,11,2,0.17849378624741852,True
acct_2481,37,Pro,1.48,5,3,0.7496039463769466,False
acct_2482,22,Free,109.64,14,4,0.751138666172199,True
acct_2483,50,Free,183.11,15,0,0.2152824376662147,False
acct_2484,36,Pro,380.76,10,3,0.4737504851480365,False
acct_2485,35,Pro,208.62,15,3,0.061073647872690984,False
acct_2486,47,Free,156.75,19,1,0.29299964187914174,False
acct_2487,4,Pro,174.07,13,2,0.10878582983834761,True
acct_2488,8,Free,180.34,10,1,0.31024363535211485,False
acct_2489,9,Enterprise,209.02,19,1,0.1290496204571604,False
acct_2490,36,Free,65.8,16,5,0.7255446211621484,False
acct_2491,53,Free,430.29,19,2,0.5432586178177662,False
acct_2492,14,Pro,100.43,11,2,0.9671110056413019,False
acct_2493,17,Free,262.16,17,4,0.293979276969471,True
acct_2494,19,Enterprise,476.48,1,0,0.5755682611750382,False
acct_2495,21,Pro,243.93,2,3,0.5340973907755383,False
acct_2496,33,Free,28.29,15,1,0.6528672656063718,False
acct_2497,5,Free,47.0,3,2,0.04429598574629601,True
acct_2498,29,Pro,3.09,15,5,0.4075625238890809,False
acct_2499,58,Free,224.23,18,2,0.7978725228773734,False
acct_2500,59,Pro,202.36,5,2,0.1551114362255982,False
acct_2501,25,Enterprise,98.73,16,0,0.9649786108600219,False
acct_2502,44,Pro,140.74,16,1,0.8933327485271423,False
acct_2503,21,Free,206.45,16,3,0.2669549301912434,False
acct_2504,22,Pro,101.75,17,1,0.5277222715987845,False
acct_2505,28,Pro,27.43,3,2,0.28038704511082546,False
acct_2506,2,Free,155.41,17,6,0.42079757953035746,True
acct_2507,37,Pro,178.32,7,1,0.3011159948572669,False
acct_2508,2,Pro,21.68,7,2,0.9744389010589714,False
acct_2509,31,Free,3.39,4,1,0.8015599548684752,False
acct_2510,53,Free,254.11,14,4,0.014399894083150011,False
acct_2511,7,Pro,64.4,3,3,0.4085079196559376,True
acct_2512,18,Free,241.23,18,3,0.9382449195153205,False
acct_2513,46,Free,152.88,16,1,0.013751097120518474,False
acct_2514,58,Free,113.29,14,5,0.5229573427527184,False
acct_2515,6,Free,84.81,5,1,0.905487733337753,False
acct_2516,53,Free,415.98,13,4,0.6365873976228732,False
acct_2517,27,Free,150.23,3,0,0.0032446790742306497,False
acct_2518,20,Pro,144.8,3,1,0.7224266505965511,False
acct_2519,54,Enterprise,448.75,3,3,0.0894656080816153,False
acct_2520,10,Pro,368.35,14,1,0.23083894572070918,False
acct_2521,44,Free,451.97,15,3,0.5119394240654451,False
acct_2522,54,Free,394.75,10,1,0.04843887998036045,False
acct_2523,4,Pro,12.89,12,5,0.9241812192816605,False
acct_2524,6,Enterprise,262.64,12,3,0.2623746733287545,False
acct_2525,16,Free,255.01,13,2,0.5020635441288093,False
acct_2526,18,Free,83.34,10,1,0.9129828510766883,False
acct_2527,13,Enterprise,161.56,8,3,0.0037898549741370857,True
acct_2528,15,Free,236.12,17,5,0.7706728413878187,False
acct_2529,43,Free,339.85,13,6,0.6420415934495441,False
acct_2530,42,Pro,92.35,1,2,0.25897047025789244,False
acct_2531,4,Pro,266.03,13,2,0.3106240480171958,True
acct_2532,36,Free,243.28,19,1,0.6834239155244521,False
acct_2533,7,Enterprise,301.14,3,1,0.4239767953297472,False
acct_2534,43,Free,26.39,4,1,0.33981981122811256,False
acct_2535,33,Free,482.5,18,0,0.35120216318574937,False
acct_2536,42,Pro,12.77,12,4,0.2558025571056629,True
acct_2537,7,Free,438.85,16,4,0.06822952544723448,True
acct_2538,52,Free,187.21,3,0,0.10446109322701458,False
acct_2539,52,Pro,316.58,7,0,0.9250330783805998,False
acct_2540,47,Free,291.38,11,2,0.5689174757305131,False
acct_2541,34,Enterprise,309.13,14,3,0.44937014489192295,False
acct_2542,4,Pro,306.95,15,4,0.6634515786832882,False
acct_2543,40,Pro,328.92,7,1,0.855679036742638,False
acct_2544,41,Free,413.16,15,3,0.5028916476436512,True
acct_2545,9,Free,398.56,16,2,0.834222631574662,False
acct_2546,25,Free,265.56,16,3,0.5199666115115817,False
acct_2547,59,Pro,167.28,14,0,0.2394172214470074,False
acct_2548,21,Pro,180.12,3,1,0.459715987948488,False
acct_2549,19,Enterprise,399.31,15,4,0.6770617647301577,False
acct_2550,17,Free,392.1,15,5,0.3102475507254605,True
acct_2551,46,Pro,3.42,19,1,0.29464969267731345,False
acct_2552,54,Pro,477.5,7,3,0.5991707187027143,False
acct_2553,46,Free,455.22,14,2,0.058423281799934945,False
acct_2554,58,Free,13.71,8,2,0.9497529612037158,False
acct_2555,7,Pro,170.41,5,3,0.28190810649629783,True
acct_2556,59,Free,162.43,11,0,0.4023056587041568,False
acct_2557,5,Free,319.13,6,3,0.057975351388097396,True
acct_2558,40,Free,430.17,6,5,0.829350110636148,False
acct_2559,15,Pro,30.31,13,0,0.527737242966861,False
acct_2560,4,Free,217.39,14,1,0.5102531295472066,True
acct_2561,54,Pro,168.39,4,2,0.45459622843970515,False
acct_2562,48,Free,169.34,19,3,0.6696836872702215,False
acct_2563,50,Pro,72.69,4,1,0.7353973418591684,False
acct_2564,3,Free,144.72,8,3,0.8287933486447587,True
acct_2565,14,Pro,339.12,1,3,0.4231176287084345,True
acct_2566,16,Pro,34.68,4,1,0.6840339143815906,False
acct_2567,57,Pro,395.25,6,2,0.5930319146521179,False
acct_2568,6,Free,390.23,18,2,0.10023187908491016,True
acct_2569,6,Enterprise,261.98,9,3,0.28112343444340937,True
acct_2570,46,Pro,260.16,1,2,0.8672458725717677,False
acct_2571,4,Pro,368.89,6,3,0.4782556483116076,True
acct_2572,28,Pro,421.0,14,0,0.9857838293310742,False
acct_2573,23,Pro,362.42,14,3,0.8387048789800816,False
acct_2574,23,Pro,266.57,5,3,0.6471732998520255,True
acct_2575,15,Free,481.46,7,3,0.8162925565917125,False
acct_2576,57,Pro,204.72,6,2,0.9690239729179193,False
acct_2577,50,Free,450.93,9,6,0.8379995315919916,False
acct_2578,21,Pro,355.61,17,3,0.34473480308985527,False
acct_2579,30,Free,240.8,15,3,0.13079714342757853,True
acct_2580,2,Free,416.81,10,0,0.13585134705123458,True
acct_2581,14,Pro,364.32,7,3,0.8023734716503432,False
acct_2582,48,Enterprise,107.73,13,5,0.2568366101373899,True
acct_2583,9,Enterprise,302.79,4,5,0.3784684396426805,False
acct_2584,38,Free,124.78,7,5,0.9889506528182578,False
acct_2585,43,Free,246.96,2,1,0.34589154299851743,False
acct_2586,33,Free,455.51,15,3,0.5729899751956251,False
acct_2587,11,Enterprise,109.88,5,0,0.21529007264967903,False
acct_2588,50,Pro,172.84,1,1,0.2553320273686044,False
acct_2589,9,Pro,360.48,7,1,0.24196943396248316,True
